date,agx,agy,agz2021-05-07 16:29:25.154009,92.0,32.0,-993.0
2021-05-07 16:29:30.149090,67.0,-44.0,-825.0
2021-05-07 16:29:30.210093,157.0,-7.0,-1099.0
2021-05-07 16:29:30.257093,157.0,-7.0,-1099.0
2021-05-07 16:29:30.305098,190.0,98.0,-1219.0
2021-05-07 16:29:30.368091,70.0,0.0,-1107.0
2021-05-07 16:29:30.415094,70.0,0.0,-1107.0
2021-05-07 16:29:30.462094,70.0,0.0,-1107.0
2021-05-07 16:29:30.524092,90.0,-36.0,-966.0
2021-05-07 16:29:30.572091,90.0,-36.0,-966.0
2021-05-07 16:29:30.636094,98.0,6.0,-977.0
2021-05-07 16:29:30.683093,89.0,-8.0,-1009.0
2021-05-07 16:29:30.729092,89.0,-8.0,-1009.0
2021-05-07 16:29:30.792092,60.0,-13.0,-998.0
2021-05-07 16:29:30.841093,60.0,-13.0,-998.0
2021-05-07 16:29:30.885091,116.0,-1.0,-995.0
2021-05-07 16:29:30.947092,103.0,1.0,-995.0
2021-05-07 16:29:30.993093,103.0,1.0,-995.0
2021-05-07 16:29:31.039091,71.0,-37.0,-1004.0
2021-05-07 16:29:31.101091,71.0,-37.0,-1004.0
2021-05-07 16:29:31.149090,93.0,-19.0,-1013.0
2021-05-07 16:29:31.210098,93.0,-19.0,-1013.0
2021-05-07 16:29:31.272093,92.0,-26.0,-1006.0
2021-05-07 16:29:31.318091,92.0,-26.0,-1006.0
2021-05-07 16:29:31.381092,99.0,-8.0,-997.0
2021-05-07 16:29:31.444097,99.0,-8.0,-997.0
2021-05-07 16:29:31.490094,111.0,-4.0,-995.0
2021-05-07 16:29:31.552092,111.0,-4.0,-995.0
2021-05-07 16:29:31.600092,99.0,5.0,-996.0
2021-05-07 16:29:31.661094,99.0,5.0,-996.0
2021-05-07 16:29:31.723092,85.0,-24.0,-1002.0
2021-05-07 16:29:31.770102,68.0,-2.0,-1001.0
2021-05-07 16:29:31.831092,68.0,-2.0,-1001.0
2021-05-07 16:29:31.878091,68.0,-2.0,-1001.0
2021-05-07 16:29:31.941091,102.0,-4.0,-990.0
2021-05-07 16:29:32.005096,94.0,-15.0,-995.0
2021-05-07 16:29:32.069092,94.0,-15.0,-995.0
2021-05-07 16:29:32.132091,119.0,-2.0,-999.0
2021-05-07 16:29:32.178093,81.0,-2.0,-994.0
2021-05-07 16:29:32.240101,81.0,-2.0,-994.0
